link,rest_name,rest_type,loc,dine_rating,dine_reviews,delivery_rating,delivery_reviews,cuisine,cost,Menu
https://www.zomato.com/pune/cafe-durga-5-baner,"Cafe Durga
                                    ",Quick Bites,Baner,3.4,(8 Reviews),,,"Beverages,Chinese,North Indian,South Indian,Street Food,Fast Food,",Rs. 350,
https://www.zomato.com/pune/cafe-durga-5-baner,"Cafe Durga
                                    ",Quick Bites,Baner,3.4,(8 Reviews),,,"Beverages,Chinese,North Indian,South Indian,Street Food,Fast Food,",Rs. 350,
https://www.zomato.com/pune/cafe-durga-2-baner,"Cafe Durga
                                    ",Quick Bites,Baner,2.8,-20,3.3,-409,"Beverages,South Indian,Street Food,Fast Food,",Rs. 350,
https://www.zomato.com/pune/cafe-durga-4-baner,"Cafe Durga
                                    ",Quick Bites,Baner,,,,,"Beverages,South Indian,Street Food,Fast Food,",Rs. 350,
https://www.zomato.com/pune/cafe-durga-3-baner,"Cafe Durga
                                    ",Quick Bites,Baner,2.4,-17,2.7,-16,"Beverages,South Indian,Street Food,Fast Food,",Rs. 350,
https://www.zomato.com/pune/the-urban-foundry-baner,"The Urban Foundry
                                    ","Bar,Casual Dining",Baner,4.6,"(3,912 Reviews)",,,"Fast Food,Asian,North Indian,Bar Food,","Rs. 1,600","Cocktails, Pizza, Beer, Soya Chaap, Mocktails, Thai Chicken, Biryani"
https://www.zomato.com/pune/mr-chopsticks-baner,"Mr. Chopsticks
                                    ",,Baner,4,(794 Reviews),,,"Chinese,",Rs. 300,
https://www.zomato.com/pune/the-biryani-life-baner,"The Biryani Life
                                    ",,Baner,3.9,(56 Reviews),,,"North Indian,Biryani,",Rs. 350,
https://www.zomato.com/pune/the-greedy-man-pizzeria-bar-baner,"The Greedy Man Pizzeria & Bar
                                    ",Casual Dining,Baner,4,-612,3.6,"-1,883","Pizza,Italian,",Rs. 900,"Fries, Napolitana Pizza, Nutella Freakshake, Bacon Pizza, Wood Fire Pizza, Supreme Pizza, Pepperoni Pizza"
https://www.zomato.com/pune/maratha-samrat-baner,"Maratha Samrat
                                    ",Casual Dining,Baner,4.4,"-1,072",4.2,"-2,684","Maharashtrian,","Rs. 1,100","Chicken Thali, Mutton Thali, Pandhra Rassa, Non Veg Thali, Biryani, Mutton Fry, Fish"
https://www.zomato.com/pune/chaitanya-paranthas-baner,"Chaitanya Paranthas
                                    ",Quick Bites,Baner,3.7,"-1,245",3.6,(11K),"Chinese,North Indian,",Rs. 400,"Rajma, Thali, Gulkand Lassi, Peshawari Paratha, Chole, Gulab Jamun, Pizza"
https://www.zomato.com/pune/chulbul-dhaba-baner,"Chulbul Dhaba
                                    ",Casual Dining,Baner,4,-246,3.1,"-1,593","Hyderabadi,Italian,Chinese,North Indian,",Rs. 800,"Chicken Tikka, Chicken Kolhapuri, Tandoori Chicken, Butter Naan, Brownie"
https://www.zomato.com/pune/ovenstory-pizza-baner,"Ovenstory Pizza
                                    ",,Baner,3.8,"(2,559 Reviews)",,,"Pizza,",Rs. 600,"Tandoori Paneer, Molten Lava Cake, Cheesy Garlic Bread, Pepper Pizza, Chocolate Fantasy, Picante Pizza, Veggie Pizza"
https://www.zomato.com/pune/rolls-mania-baner,"Rolls Mania
                                    ",Quick Bites,Baner,3.6,-391,3.9,"-7,056","Beverages,Fast Food,Rolls,",Rs. 300,"Rolls, Fries, Butterscotch Shake, Iced Tea, Mix Veg Roll, Egg Roll, Paneer Roll"
https://www.zomato.com/pune/falahaar-baner,"Falahaar
                                    ",Quick Bites,Baner,4.2,"-1,784",4.1,"-9,068","Juices,Beverages,Street Food,Fast Food,",Rs. 600,"Sandwich, Jamun Shots, Mango Blast, Pizza, Mango Milkshake, Butter Pav Bhaji, Faluda"
https://www.zomato.com/pune/the-irani-cafe-baner,"The Irani Cafe
                                    ",Irani Cafe,Baner,3.8,-135,4.1,-925,"Fast Food,Iranian,",Rs. 400,"Tea, Bun Maskas, Irani Chai, Omelette, Chicken Samosa, Chicken Keema Ghotala, Paneer Bhurji"
https://www.zomato.com/pune/falahaar-baner,"Falahaar
                                    ",Quick Bites,Baner,4.2,"-1,784",4.1,"-9,068","Juices,Beverages,Street Food,Fast Food,",Rs. 600,"Sandwich, Jamun Shots, Mango Blast, Pizza, Mango Milkshake, Butter Pav Bhaji, Faluda"
https://www.zomato.com/pune/neelraj-misal-house-baner,"Neelraj Misal House
                                    ",Quick Bites,Baner,3.7,(33 Reviews),,,"Maharashtrian,",Rs. 200,
https://www.zomato.com/pune/oye-kiddan-baner,"Oye Kiddan
                                    ",,Baner,4.2,"(7,262 Reviews)",,,"North Indian,",Rs. 400,"Paratha, Chaach, Lassi, Chole Kulche, Matar Paneer, Dal Makhani, Gulab Jamun"
https://www.zomato.com/pune/nic-natural-ice-creams-baner,"NIC - Natural Ice Creams
                                    ",,Baner,4.1,(125 Reviews),,,"Desserts,Ice Cream,",Rs. 150,
https://www.zomato.com/pune/effingut-2-baner,"Effingut
                                    ",Pub,Baner,4.7,"-2,894",4.5,-649,"Asian,Italian,Mughlai,North Indian,Continental,","Rs. 2,000","Apple Cider, Craft Beer, Nachos, Cocktails, Buffalo Wings, Hefeweizen, Brownie Chocolate"
https://www.zomato.com/pune/banarasi-chaat-baner,"Banarasi chaat
                                    ",,Baner,3.9,(75 Reviews),,,"Beverages,Street Food,",Rs. 150,
https://www.zomato.com/pune/mankar-dosa-baner,"Mankar Dosa
                                    ",Quick Bites,Baner,3.3,0,3.8,-1,"Street Food,South Indian,",Rs. 300,
https://www.zomato.com/pune/mh-12-pav-bhaji-baner,"MH 12 Pav Bhaji
                                    ",Quick Bites,Baner,3.3,-252,3.7,-969,"Fast Food,Street Food,",Rs. 400,"Kolhapuri Pav Bhaji, Cheese Pulao, Pizza, Cheese Masala Pav, Mango Shake, Cheese Pav Bhaji"
https://www.zomato.com/pune/tatyancha-dhaba-3-baner,"Tatyancha Dhaba
                                    ",Casual Dining,Baner,3.8,-313,3.7,-791,"Maharashtrian,Chinese,North Indian,",Rs. 650,"Mutton Thali, Sarpanch Thali, Khichda, Chicken Fry, Gavran Chicken Thali"
https://www.zomato.com/pune/calicut-biryani-baner,"Calicut Biryani
                                    ",,Baner,,,,,"South Indian,Biryani,",Rs. 300,
https://www.zomato.com/pune/natural-ice-cream-baner,"Natural Ice Cream
                                    ",Dessert Parlor,Baner,4.1,-221,4.6,"-1,001","Desserts,Ice Cream,",Rs. 150,"Kesar Pista, Chaat, Fruit Ice Cream, Mango Ice Cream, Waffles, Choco Almond, Gajar Halwa"
https://www.zomato.com/pune/satej-misal-snacks-baner,"Satej Misal & Snacks
                                    ",Quick Bites,Baner,3,-28,3.6,-253,"Street Food,North Indian,South Indian,",Rs. 250,
https://www.zomato.com/pune/natural-ice-cream-baner,"Natural Ice Cream
                                    ",Dessert Parlor,Baner,4.1,-221,4.6,"-1,001","Desserts,Ice Cream,",Rs. 150,"Kesar Pista, Chaat, Fruit Ice Cream, Mango Ice Cream, Waffles, Choco Almond, Gajar Halwa"
https://www.zomato.com/pune/wadeshwar-baner,"Wadeshwar
                                    ",Quick Bites,Baner,4,(480 Reviews),,,"Beverages,Fast Food,Sandwich,South Indian,",Rs. 400,"Filtered Coffee, Pav Bhaji, Upma, Mysore Masala Dosa, Misal Pav, Medu Vada, Tea"
https://www.zomato.com/pune/cream-centre-baner,"Cream Centre
                                    ",Casual Dining,Baner,3.8,-462,3.4,-240,"Street Food,Mexican,Italian,North Indian,","Rs. 1,600","Nachos, Pav Bhaji, Biryani, Brownie, Ragda Patty, Pasta, Chole Bhature"
https://www.zomato.com/pune/the-royal-punjab-baner,"The Royal Punjab
                                    ",,Baner,3.7,(239 Reviews),,,"Biryani,North Indian,",Rs. 400,
https://www.zomato.com/pune/hyderabadi-laziz-baner,"Hyderabadi Laziz
                                    ",Quick Bites,Baner,3.9,-133,3.3,"-2,036","Hyderabadi,Biryani,",Rs. 300,Chicken Dum Biryani
https://www.zomato.com/pune/tea-villa-cafe-baner,"Tea Villa Cafe
                                    ",Café,Baner,4.2,-908,3.9,-326,"Desserts,Mediterranean,Continental,Cafe,","Rs. 1,200","Tea, Waffles, Coffee, Pizza, Pasta, Maggi, Fries"
https://www.zomato.com/pune/dadus-sweet-emporio-baner,"Dadu's Sweet Emporio
                                    ","Sweet Shop,Quick Bites",Baner,4.2,-498,4.3,"-3,680","North Indian,Street Food,Mithai,",Rs. 300,"Rasmalai, Chole Bhature, Panipuri, Chaat, Dhokla, Samosa, Rasgulla"
https://www.zomato.com/pune/tea-villa-cafe-baner,"Tea Villa Cafe
                                    ",Café,Baner,4.2,-908,3.9,-326,"Desserts,Mediterranean,Continental,Cafe,","Rs. 1,200","Tea, Waffles, Coffee, Pizza, Pasta, Maggi, Fries"
https://www.zomato.com/pune/dadus-sweet-emporio-baner,"Dadu's Sweet Emporio
                                    ","Sweet Shop,Quick Bites",Baner,4.2,-498,4.3,"-3,680","North Indian,Street Food,Mithai,",Rs. 300,"Rasmalai, Chole Bhature, Panipuri, Chaat, Dhokla, Samosa, Rasgulla"
https://www.zomato.com/pune/faasos-baner,"Faasos
                                    ",,Baner,4.2,"(8,936 Reviews)",,,"Fast Food,Biryani,North Indian,Wraps,",Rs. 550,"Rolls, Veggie Wrap, Chicken Wrap, Cheesy Chicken, Rice Bowl, Aloo Paratha, Tea"
https://www.zomato.com/pune/venkys-xprs-baner,"Venky's Xprs
                                    ",Quick Bites,Baner,3.2,-66,4.3,-377,"Fast Food,",Rs. 400,"Chicken Burger, Burgers, Chicken Lollipop, Chicken Roll, Tandoori Chicken"
https://www.zomato.com/pune/subway-baner,"Subway
                                    ",Quick Bites,Baner,2.2,-326,3.7,"-3,455","Salad,Sandwich,Healthy Food,Fast Food,",Rs. 500,"Salad, Chicken Sandwich, Mexican Patty, Turkey Sub, Veggie Delight"
https://www.zomato.com/pune/keventers-milkshakes-ice-creams-baner,"Keventers - Milkshakes & Ice Creams
                                    ",Beverage Shop,Baner,3,-40,4.1,-838,"Ice Cream,Desserts,Beverages,",Rs. 400,
https://www.zomato.com/pune/blue-box-biryani-baner,"Blue Box Biryani
                                    ",,Baner,3.2,(75 Reviews),,,"Mughlai,Biryani,",Rs. 400,
https://www.zomato.com/pune/rohit-wadewale-1-baner,"Rohit Wadewale
                                    ",Quick Bites,Baner,3,-23,4,"-1,039","Beverages,Street Food,Fast Food,South Indian,North Indian,Maharashtrian,",Rs. 200,
https://www.zomato.com/pune/andaground-baner,"Andaground
                                    ",Quick Bites,Baner,4.8,-763,4.2,-243,"Beverages,Healthy Food,Fast Food,",Rs. 600,"Chicken Keema, Iced Tea, Omelette, Sandwich, Keema Ghotala, Mocktails, Wings"
https://www.zomato.com/pune/cafe-idli-baner,"Cafe Idli
                                    ",Food Court,Baner,,,,,"South Indian,",Rs. 150,
https://www.zomato.com/pune/raavan-biryani-baner,"Raavan Biryani
                                    ",Quick Bites,Baner,3.8,-125,2.8,-798,"North Indian,Maharashtrian,Biryani,",Rs. 300,Biryani
https://www.zomato.com/pune/rushhrs-baner,"RushHrs
                                    ",Quick Bites,Baner,4.1,-881,4.2,(14.3K),"Salad,Burger,Rolls,Fast Food,",Rs. 500,"Burgers, Lemonade, Fries, Rolls, Brownie Chocolate, Mutton Bomber, Iced Tea"
https://www.zomato.com/pune/rushhrs-baner,"RushHrs
                                    ",Quick Bites,Baner,4.1,-881,4.2,(14.3K),"Salad,Burger,Rolls,Fast Food,",Rs. 500,"Burgers, Lemonade, Fries, Rolls, Brownie Chocolate, Mutton Bomber, Iced Tea"
https://www.zomato.com/pune/the-canteen-by-elephant-co-baner,"The Canteen By Elephant & Co
                                    ",,Baner,,,,,"Beverages,Maharashtrian,Rolls,North Indian,",Rs. 500,
https://www.zomato.com/pune/elephant-co-baner,"Elephant & Co.
                                    ",Microbrewery,Baner,4.3,-471,4.1,-238,"Salad,Continental,Finger Food,","Rs. 1,500","Cocktails, Popcorn, Sangria, Beer, Mushroom Crepe, Pasta, Mocktails"
https://www.zomato.com/pune/fatcook-baner,"FatCook
                                    ",Casual Dining,Baner,4.3,-823,4,"-1,199","Thai,Chinese,Italian,North Indian,",Rs. 800,"Pasta, Pizza, Nachos, Tom Kha Soup, Garlic Bread, Butter Naan, Paneer Tikka Masala"
https://www.zomato.com/pune/aadhijevan-baner,"Aadhijevan
                                    ",,Baner,,,,,"North Indian,",Rs. 250,
https://www.zomato.com/pune/momnom-baner,"MomNom
                                    ",,Baner,4.2,(438 Reviews),,,"North Indian,",Rs. 800,
https://www.zomato.com/pune/the-belgian-waffle-co-baner,"The Belgian Waffle Co.
                                    ",Dessert Parlor,Baner,4.2,-348,4.1,"-2,042","Fast Food,Beverages,Desserts,",Rs. 300,"Chocolate Overload, Red Velvet, Blueberry Waffles, Belgian Waffles, Belgium Waffles, Oreo Shake, Cold Coffee"
https://www.zomato.com/pune/belge-cakes-more-baner,"Belge Cakes & More
                                    ",Dessert Parlor,Baner,3.4,(21 Reviews),,,"Desserts,Bakery,",Rs. 400,
https://www.zomato.com/pune/belge-cakes-more-baner,"Belge Cakes & More
                                    ",Dessert Parlor,Baner,3.4,(21 Reviews),,,"Desserts,Bakery,",Rs. 400,
https://www.zomato.com/pune/cream-stone-baner,"Cream Stone
                                    ",Dessert Parlor,Baner,4.5,"-1,441",4.2,"-3,972","Desserts,Ice Cream,",Rs. 400,"Ferrero Rocher, Chocolate Overdose, Waffles, Death By Chocolate, Nutella Brownie, Ice Cream Sundae, Chocolate Icecreams"
https://www.zomato.com/pune/the-burger-barn-cafe-baner,"The Burger Barn Cafe
                                    ",Café,Baner,3.9,-142,3.7,-313,"Salad,Fast Food,American,Cafe,",Rs. 800,"Burgers, Beer, Chips, Oreo Shake, Tandoori Chicken, Mega Barn Burger, Banana Caramel"
https://www.zomato.com/pune/best-belgian-waffle-baner,"Best Belgian Waffle
                                    ",Dessert Parlor,Baner,3.7,-96,4,"-1,227","Beverages,Desserts,",Rs. 300,
https://www.zomato.com/pune/baskin-robbins-2-baner,"Baskin Robbins
                                    ",Dessert Parlor,Baner,3.2,-37,4.2,-356,"Beverages,Desserts,Ice Cream,",Rs. 300,
https://www.zomato.com/pune/baskin-robbins-4-baner,"Baskin Robbins
                                    ",Dessert Parlor,Baner,2.7,(15 Reviews),,,"Beverages,Desserts,Ice Cream,",Rs. 300,
https://www.zomato.com/pune/lunch-box-baner,"Lunch Box
                                    ",,Baner,3.9,(105 Reviews),,,"North Indian,",Rs. 250,
https://www.zomato.com/pune/katakirrr-baner,"Katakirrr
                                    ",Quick Bites,Baner,3.5,(29 Reviews),,,"Street Food,",Rs. 200,
https://www.zomato.com/pune/box8-desi-meals-baner,"BOX8 - Desi Meals
                                    ",,Baner,4,(18K Reviews),,,"Desserts,Wraps,Biryani,Fast Food,North Indian,",Rs. 400,"Salad, Biryani, Sandwich, Dal Makhani, Paratha, Pizza, Chocolava Cake"
https://www.zomato.com/pune/lucknow-spice-baner,"Lucknow Spice
                                    ",Casual Dining,Baner,4,-165,3.1,-607,"Mughlai,North Indian,Lucknowi,",Rs. 750,"Mutton Biryani, Paratha, Kundan Kaliya, Lucknowi Biryani, Phirni, Sheer Khurma"
https://www.zomato.com/pune/idlicious-baner,"Idlicious
                                    ",Quick Bites,Baner,4.5,"-1,025",4.3,-357,"South Indian,",Rs. 250,"Idli, Filtered Coffee, Vada, Mysore Masala Dosa, Pongal, Rasam Rice, Pineapple Sheera"
https://www.zomato.com/pune/eatsome-baner,"Eatsome
                                    ",Quick Bites,Baner,2.9,-403,4,"-8,618","Fast Food,North Indian,Finger Food,Wraps,",Rs. 400,"Rolls, Potato Wrap, Reshmi Kebab, Paneer Wrap, Chicken Tikka, Chicken Bhuna Wrap, Momos"
https://www.zomato.com/pune/eat-o-keto-baner,"Eat-O-Keto
                                    ",Quick Bites,Baner,4,-110,4.1,-844,"Fast Food,Healthy Food,",Rs. 500,"Chocolate Mousse, Pizza, Naan, Berry Smoothie, Pav Bhaji"
https://www.zomato.com/pune/sujata-mastani-baner,"Sujata Mastani
                                    ",Dessert Parlor,Baner,4,(207 Reviews),,,"Beverages,Ice Cream,",Rs. 250,"Mango Ice Cream, Pista Mastani, Thick Shakes, Sitafal Mastani"
https://www.zomato.com/pune/mojo-pizza-2x-toppings-baner,"MOJO Pizza - 2X Toppings
                                    ",,Baner,4.2,"(7,162 Reviews)",,,"Desserts,Italian,Pizza,",Rs. 500,"Brownie, Tex Mex, Chocolava Cake, Exotic Garlic Bread, Paneer Tikka Pizza, House Pizza, Veggie Pizza"
https://www.zomato.com/pune/linkin-barrel-baner,"Linkin Barrel
                                    ",Bar,Baner,4.4,"(1,219 Reviews)",,,"North Indian,Italian,Modern Indian,Continental,","Rs. 1,300","Cocktails, Pizza, Nachos, Mocktails, Long Island Iced Tea, Pasta, Mojito"
https://www.zomato.com/pune/meal-o-meal-baner,"Meal O Meal
                                    ",,Baner,3.8,(294 Reviews),,,"Biryani,North Indian,",Rs. 300,"Deluxe Punjabi Thali, Chicken Tikka Biryani"
https://www.zomato.com/pune/cheesiaano-pizza-baner,"Cheesiaano Pizza
                                    ",Quick Bites,Baner,3.5,-77,3.6,"-1,547","Fast Food,Pizza,",Rs. 600,"Pizza, Wings, Garlic Bread"
https://www.zomato.com/pune/daawat-e-punjab-baner,"Daawat-E-Punjab
                                    ",,Baner,3.9,(48 Reviews),,,"Chinese,North Indian,",Rs. 300,
https://www.zomato.com/pune/chocolate-biclate-1-baner,"Chocolate Biclate
                                    ",Bakery,Baner,,,,,"Desserts,Bakery,",Rs. 300,
https://www.zomato.com/pune/chocolate-biclate-baner,"Chocolate Biclate
                                    ",Dessert Parlor,Baner,2.6,-42,3.8,-44,"Desserts,Bakery,",Rs. 300,Cupcake
https://www.zomato.com/pune/the-good-bowl-baner,"The Good Bowl
                                    ",,Baner,3.9,"(2,669 Reviews)",,,"Desserts,North Indian,Biryani,Asian,",Rs. 500,"Rajma Chawal, Tikki"
https://www.zomato.com/pune/frozen-bottle-baner,"Frozen Bottle
                                    ",Beverage Shop,Baner,3.9,-274,4.3,"-4,076","Desserts,Beverages,",Rs. 500,"Coffee, Thick Shakes, Brownie, Chocolate Cake, Belgium Chocolate, Cheesecake"
https://www.zomato.com/rastaman-soul-food-food-truck,"Rastaman Soul Food
                                    ",Quick Bites,Baner,4.2,"(1,116 Reviews)",,,"Wraps,Sandwich,Burger,Fast Food,",Rs. 400,"Burgers, Pasta, Chaat, Jerk Chicken, Peri Peri Chicken Burger, Veg Burger, Fries"
https://www.zomato.com/pune/tirangi-rassa-missal-restaurant-cafe-baner,"Tirangi Rassa Missal & Restaurant Cafe
                                    ",Quick Bites,Baner,3.6,-7,3.9,-30,"Street Food,",Rs. 150,
https://www.zomato.com/pune/the-cake-cream-factory-baner,"The Cake & Cream Factory
                                    ",Bakery,Baner,2.6,-15,3.9,-14,"Fast Food,Bakery,",Rs. 250,
https://www.zomato.com/pune/the-cake-cream-factory-1-baner,"The Cake & Cream Factory
                                    ","Bakery,Quick Bites",Baner,3,(11 Reviews),,,"Desserts,Bakery,",Rs. 200,
https://www.zomato.com/pune/tirangi-rassa-missal-restaurant-cafe-baner,"Tirangi Rassa Missal & Restaurant Cafe
                                    ",Quick Bites,Baner,3.6,-7,3.9,-30,"Street Food,",Rs. 150,
https://www.zomato.com/pune/sweet-truth-baner,"Sweet Truth
                                    ",,Baner,4,(838 Reviews),,,"Ice Cream,Desserts,Bakery,",Rs. 300,"Cheesecake, Chocolate Fantasy, Chocolate Decadence, Pancakes, Chocolate Cake, Chocolava Cake, Red Velvet Pastry"
